,INTERVAL,M_DATE,PRICE_ZONE_ID,POWER_SYS_ID,E_USE_FACT
299,11,13.11.2015 0:00:00,1,530000,31029.0
300,12,13.11.2015 0:00:00,1,530000,31115.0
301,13,13.11.2015 0:00:00,1,530000,31300.0
302,14,13.11.2015 0:00:00,1,530000,31401.0
303,15,13.11.2015 0:00:00,1,530000,31585.0
304,16,13.11.2015 0:00:00,1,530000,32633.0
305,17,13.11.2015 0:00:00,1,530000,32942.0
306,18,13.11.2015 0:00:00,1,530000,32660.0
307,19,13.11.2015 0:00:00,1,530000,31927.0
308,20,13.11.2015 0:00:00,1,530000,31221.0
309,21,13.11.2015 0:00:00,1,530000,30219.0
310,22,13.11.2015 0:00:00,1,530000,28308.0
311,23,13.11.2015 0:00:00,1,530000,26656.0
312,0,14.11.2015 0:00:00,1,530000,25287.0
313,1,14.11.2015 0:00:00,1,530000,24635.0
314,2,14.11.2015 0:00:00,1,530000,24005.0
315,3,14.11.2015 0:00:00,1,530000,23676.0
316,4,14.11.2015 0:00:00,1,530000,23923.0
317,5,14.11.2015 0:00:00,1,530000,24552.0
318,6,14.11.2015 0:00:00,1,530000,25605.0
319,7,14.11.2015 0:00:00,1,530000,25969.0
320,8,14.11.2015 0:00:00,1,530000,27928.0
321,9,14.11.2015 0:00:00,1,530000,28879.0
322,10,14.11.2015 0:00:00,1,530000,29388.0
323,11,14.11.2015 0:00:00,1,530000,29399.0
324,12,14.11.2015 0:00:00,1,530000,29485.0
325,13,14.11.2015 0:00:00,1,530000,29167.0
326,14,14.11.2015 0:00:00,1,530000,29257.0
327,15,14.11.2015 0:00:00,1,530000,29738.0
328,16,14.11.2015 0:00:00,1,530000,31399.0
329,17,14.11.2015 0:00:00,1,530000,31978.0
330,18,14.11.2015 0:00:00,1,530000,31772.0
331,19,14.11.2015 0:00:00,1,530000,30945.0
332,20,14.11.2015 0:00:00,1,530000,30531.0
333,21,14.11.2015 0:00:00,1,530000,29694.0
334,22,14.11.2015 0:00:00,1,530000,27820.0
335,23,14.11.2015 0:00:00,1,530000,26435.0
336,0,15.11.2015 0:00:00,1,530000,25249.0
337,1,15.11.2015 0:00:00,1,530000,24225.0
338,2,15.11.2015 0:00:00,1,530000,23901.0
339,3,15.11.2015 0:00:00,1,530000,24005.0
340,4,15.11.2015 0:00:00,1,530000,23972.0
341,5,15.11.2015 0:00:00,1,530000,24581.0
342,6,15.11.2015 0:00:00,1,530000,25228.0
343,7,15.11.2015 0:00:00,1,530000,25579.0
344,8,15.11.2015 0:00:00,1,530000,27097.0
345,9,15.11.2015 0:00:00,1,530000,28363.0
346,10,15.11.2015 0:00:00,1,530000,29105.0
347,11,15.11.2015 0:00:00,1,530000,29011.0
348,12,15.11.2015 0:00:00,1,530000,29209.0
349,13,15.11.2015 0:00:00,1,530000,29341.0
350,14,15.11.2015 0:00:00,1,530000,29427.0
351,15,15.11.2015 0:00:00,1,530000,29590.0
